"region","2016, январь","2016, февраль","2016, март","2016, апрель","2016, май","2016, июнь","2016, июль","2016, август","2016, сентябрь","2016, октябрь","2016, ноябрь","2016, декабрь","2017, январь","2017, февраль","2017, март","2017, апрель","2017, май","2017, июнь","2017, июль","2017, август","2017, сентябрь","2017, октябрь","2017, ноябрь","2017, декабрь","2018, январь","2018, февраль","2018, март","2018, апрель","2018, май","2018, июнь","2018, июль","2018, август","2018, сентябрь","2018, октябрь","2018, ноябрь","2018, декабрь","2019, январь","2019, февраль","2019, март","2019, апрель","2019, май","2019, июнь","2019, июль","2019, август","2019, сентябрь","2019, октябрь","2019, ноябрь","2019, декабрь","2020, январь","2020, февраль","2020, март","2020, апрель","2020, май","2020, июнь","2020, июль","2020, август","2020, сентябрь","2020, октябрь","2020, ноябрь","2020, декабрь","2021, январь","2021, февраль","2021, март","2021, апрель","2021, май","2021, июнь","2021, июль","2021, август","2021, сентябрь","2021, октябрь","2021, ноябрь","2021, декабрь","2022, январь","2022, февраль","2022, март","2022, апрель","2022, май","2022, июнь","2022, июль","2022, август","2022, сентябрь","2022, октябрь","2022, ноябрь","2022, декабрь","2023, январь","2023, февраль","2023, март","2023, апрель","2023, май","2023, июнь","2023, июль","2023, август","2023, сентябрь","2023, октябрь","2023, ноябрь","2023, декабрь","2024, январь","2024, февраль","2024, март","2024, апрель","2024, май"
"Уральский федеральный округ","36820.6","74425.8","135884.6","181326.3","226298.9","286111.8","350780","412073.9","474078.4","554384.7","622487.2","854442.6","41047.7","91060.9","155490.9","219835","285026.7","363857.1","438712.4","520399.7","601006.1","684528.9","763365.7","874544.1","81781.7","160904.9","268406.9","357062.2","448393","557821","660947.1","770131.2","919469.8","1032742.5","1149051","1331562.9","58193","132680.2","233151.5","336905.1","438251.7","540716.2","644981.6","756715.9","873135.5","986869.6","1099603.7","1264369.5","77057.4","172387.6","290787.7","408983.4","513525.4","634902.7","751705.9","899564","1065372.1","1203289.6","1324559.9","1508205.5","75372.5","157484","275167.8","405755.2","546805.1","703299.4","845141.1","1002035.9","1173935.1","1336438","1501490.8","1718595.3","86188.6","191533.6","333228","475957.9","607295.3","763615.3","916574.3","1102375.3","1267162.2","1446201","1620158.1","1860904.2","103992.9","219655.4","361859.2","506753.6","651090.2","810642.1","994258.7","1170483.2","1348308.4","1524490.7","1737821.2","1986037.7","123102.8","257442.2","417411.4","564110","739945.1"
"Курганская область","396.9","834.8","1488.4","2006","2855.7","4113.2","5190.2","6369.1","7611.2","8600.3","9720.7","12214.2","265.2","2670.7","2861","4493.3","5152.4","6245.8","7449.1","8571","9928.8","12487.4","13221.1","13973","593.5","1107.7","1608.1","2051.6","3070","5094.1","7091.4","8776.3","10846.4","11921.3","13109.9","14906.9","404.4","772.2","1338.6","1807.3","2571.2","4728.2","7113.2","10301.7","13734.7","16210.6","18787.2","21664","310.2","765.5","1591.5","2281.1","3846.5","6050.8","8627.4","11163","14161.6","17009.8","19919.3","23328.2","402.2","926.2","2004.7","2610.9","4067.1","7192.5","10390.1","13507.8","17076","19905.4","22516.4","24920.2","1088.5","2275.7","3399.8","4332.2","5743.1","7522.6","10210.4","12703.5","15299.3","19342.5","23212.5","27181.2","486.9","1731.6","3082.8","3985.2","5974","8890.5","11464.2","14720.4","18296.7","20595.7","23549.5","28893.9","860.7","1985.5","3809.7","4766.5","7198.8"
"Свердловская область","5281.5","10609.7","18036.9","25155.2","32676.2","41789.7","51087.7","61191.5","71682.1","86043.3","96651.8","185498","7574.8","18237","30143.7","42310.1","56241.9","72321.5","88881.9","108676.8","124931.2","145055.7","163537.6","188226.8","10355.8","22534","37448.5","51541.7","65934.9","84413.4","101216","119971.5","139856.2","157621.7","181894.6","210622.8","8274.9","18988.3","33251.6","46441.1","61869.7","78722.4","96276.2","113989.8","131153.6","150611.5","165171.6","199593.8","11623.6","24179.7","38579.6","53871.9","70966.9","93764.9","115044.8","137346.1","159899.5","182718.7","200297.4","226786.9","11355.4","24123.9","41187","59469.7","80890.7","107154.4","134072.8","162716.5","194989.6","226048","254930.9","287594.5","16247.7","34221.1","54308.8","78226.8","103037.8","133299.6","166542","198379.4","233186","266740.3","303253.4","346597.2","16195.4","37264.2","65188.1","93333.4","125178.8","168865.9","214278.7","258715.9","301328.8","344004.5","392750.6","450468.4","26264.3","56080.5","91947.4","130664.8","170915"
"Тюменская область","27670.6","55595.6","104617.9","137674","170486.4","215875.7","265634.6","307697.7","349460.6","405265.8","447914.6","534031.8","27180.7","57914.3","102470.9","145508.7","187371.8","239873.8","287230.7","337617","390320","439178.2","490714.4","565906.3","64539.3","125090","209634.5","275890.3","343150.9","423384.5","497930.7","575573.4","692664.4","775398.3","857452.9","996360.7","42576.7","98397.8","175723.6","257951.1","334940","409925.5","483404.1","565861.3","650540.4","729449.2","816570.3","933180.7","56178.6","129886.1","223667.5","315857.7","390443.9","473216.9","551450.5","662212.5","790065.2","889862.5","978556.7","1116973.8","53934.2","111461.2","198782","298690.5","403095.5","516599.4","613429.7","722248.4","843407.9","955844.6","1074895.3","1238933.8","56905.8","131611.2","233593.5","337486.9","427022.8","531117.9","627719.3","760531.9","866713.5","987986.2","1101322","1274054.6","70473","147247.9","243819.2","343460.7","434623.6","529888.2","643557.9","754761.5","868526.4","975066.9","1112596.5","1261534.2","76467.5","158532.5","258985.8","344436.6","452165.8"
"Ханты-Мансийский авт. округ - Югра","7831.7","19730.4","35459.3","50224.6","60907.4","75968.6","94678.8","106189.7","118625.8","136537.3","149350","196975.4","13264.9","28597.3","49789.5","67102.9","85819.9","107857.7","126884.5","145777.4","165642.5","183056.1","200695.2","227074.9","22087.6","48758.7","78454.6","104721.7","132930.8","162547.4","189105.6","213998.8","247276.4","273569.9","296772.9","336103.9","19073.1","41172.6","66562.2","90655","114483","140533.5","164636.2","191719.3","225142.9","254328.5","283718.5","324683.8","23896.6","51964.2","88538.8","119737.5","148534.6","177778.7","205414.7","231566.7","263620.9","299356.1","330698.5","367911.4","20654.3","43751.4","72697.5","102476","128733.7","163206.5","202295.3","235699.8","269181.4","305514.5","342318","400898.2","25950.5","55941.1","92152.5","124688.6","156402.4","187816","223618.4","261922.6","296671.3","333644.9","366670.2","417435.5","37896","75076.8","114447.9","152587.1","184028.8","217137.6","255514.9","294974.6","335647.3","371169.7","419016.7","477211.1","37913.4","77027","123669.3","163976.8","206707.3"
"Ямало-Ненецкий авт. округ","11237.7","22069.2","42957.2","51819.5","65512.9","80455.5","95342.6","110126.6","122920.8","143119","159656.1","177220.5","6869.4","14168.1","25754.6","40234.5","50569.4","66540","77423","90784","104154.1","114223.4","130252.3","157482.2","32969.3","58074","97975.5","125276","146784.2","176031.9","203414.2","236975","303898.9","332923.1","366710.9","424490","15823.2","39054.7","77631.4","118861.4","147355","176921.2","206097.1","234120.8","266907.1","296300.4","333066","389750.4","24336.3","59942.2","108007.4","153868.3","185953.3","220369.1","253236.9","323072","403055.8","449471.2","492982.8","574861.6","27823.9","55334.9","102277.7","160961.5","228210.9","289420.3","329699.1","389782.4","461138.1","521595.1","589332.3","673927.6","22172.4","57866.2","109253","167146.2","211769.5","262810.9","303559.4","375668.4","424096.1","487615.7","546943.6","635916.1","23446","52012.2","93599.1","137122.4","177500.7","219691.9","268043.2","315677.1","368896.3","422075","493450.9","558559.4","32645","67631.7","106964.5","140727.3","187093.3"
"Тюменская область без авт. округов","8601.2","13796","26201.4","35629.9","44066.1","59451.6","75613.2","91381.4","107914","125609.5","138908.5","159836","7046.4","15148.9","26926.8","38171.3","50982.5","65476.1","82923.1","101055.6","120523.3","141898.7","159766.9","181349.2","9482.4","18257.3","33204.4","45892.6","63436","84805.2","105410.9","124599.7","141489.1","168905.3","193969","235766.8","7680.4","18170.6","31530","48434.7","73102.1","92470.9","112670.9","140021.3","158490.4","178820.3","199785.8","218746.5","7945.7","17979.7","27121.2","42251.8","55956.1","75069.1","92798.9","107573.8","123388.5","141035.1","154875.4","174200.7","5456","12374.9","23806.8","35253.1","46150.9","63972.6","81435.3","96766.1","113088.4","128735","143245","164108","8782.8","17803.9","32188","45652.1","58850.9","80491","100541.4","122940.9","145946.1","166725.6","187708.3","220703","9131","20159","35772.3","53751.2","73094.2","93058.8","119999.8","144109.9","163982.8","181822.2","200129","225763.7","5909.1","13873.8","28351.9","39732.5","58365.2"
"Челябинская область","3471.6","7385.6","11741.4","16491","20280.6","24333.1","28867.5","36815.7","45324.5","54475.3","68200.1","122698.6","6027","12238.8","20015.2","27522.8","36260.6","45416","55150.7","65534.9","75826.2","87807.6","95892.6","106438","6293.1","12173.2","19715.8","27578.5","36237.1","44929","54709","65810.1","76102.7","87801.2","96593.6","109672.5","6936.9","14521.8","22837.7","30705.7","38870.8","47340.1","58188.1","66563","77706.7","90598.3","99074.5","109931.1","8945","17556.3","26949.1","36972.7","48268.1","61870.2","76583.3","88842.5","101245.8","113698.6","125786.4","141116.6","9680.7","20972.6","33194.1","44984.1","58751.7","72353.1","87248.5","103563.2","118461.5","134640.1","149148.1","167146.7","11946.5","23425.5","41926","55911.9","71491.6","91675.2","112102.6","130760.4","151963.5","172131.9","192370.2","213071.2","16837.6","33411.7","49769","65974.3","85313.7","102997.4","124958","142285.4","160156.4","184823.6","208924.6","245141.1","19510.2","40843.7","62668.5","84242","109665.6"
"Сибирский федеральный округ","21019.2","50850.3","90896.9","132734.1","176384.1","230519.8","286154.5","348260.2","408351","468570.6","527917.3","789888.9","39292.9","79685.8","128115.1","181687.2","241125.4","308409","390179.5","471436.4","567933.9","642953.2","713567","803760.9","35021.7","75912.9","125056.6","175258.9","235078.4","309641.8","386322.9","472920.1","565381.9","649380","667290.5","746459.4","37627.5","82178.6","134749","185905.2","250997.9","342624","426153.5","521456.1","607319.1","692943.3","766189.7","862644.6","41416.7","83664.8","133251.6","187585.7","252739.2","337797.1","425107.9","515280.1","608088.5","689610.9","771076.1","887046","45542.4","94217.1","161095.7","237079.3","317464.6","420346.5","518011.2","624180.7","744544.1","860264.6","973068.4","1137098.6","67365.2","136237.3","229900","342264.5","446652","576614.8","707524","859716.6","999618.3","1151764.8","1308359.3","1505319.1","76067.2","160281.8","252821.4","349494.7","457456.7","594026.3","745336.7","893338","1052434.5","1196753.2","1347878.3","1542115.6","94187.9","200984.6","319910.3","447967.9","582727.8"
"Республика Алтай","134.1","576.7","788.3","1198.9","1842.2","2900.7","3967.9","5007.8","5719","6234.5","6580.6","7524.6","263.6","579.4","988.9","1241.8","2130.5","2918.8","3675.3","4277.3","4605.7","5346.8","5669","6412.8","140","392.1","629.5","975.7","2012.2","3455.4","4619.8","6039.3","7318.4","7962.9","8470.2","9491.4","189.5","392.1","608.3","1143.1","2434.3","4121.5","5708.9","7394.8","8561.9","9794.5","10824","11877.9","61.6","177.5","484","706.4","1476.6","4040.3","5020.8","6300.3","7510.2","8195.2","9541.5","10132.2","92","148.1","463.3","690.7","911","1975.2","3357","4621.2","6020.1","7188.6","8109.9","8871.9","895.5","1535.8","1930.1","2453.9","4013.6","7122.8","10693.8","14844.4","18824.2","20421.8","21658.9","22704.8","136.6","346.1","774","2287.8","3780.3","9161.3","16673.8","21685.9","26189.7","28409.9","29976.9","34064.9","425.8","1299.4","3179.1","5582.5","9181.7"
"Республика Бурятия","464.9","976.3","1533.8","3518.8","4525.4","6105.4","8152.7","9415.8","11029.1","12211.2","13160.3","23580.3","450.8","821.9","1525.4","3069.7","5236.4","6939.9","10057.9","12624.8","17096","21012.7","25013.4","31505.1","510.1","1153.3","2326","4891.5","6998.3","9887.2","12836.1","16261.3","19751.2","22723.7","25303.8","27559.8","992.2","2569.2","4113.9","6045.8","8043.2","10624.3","12898.7","15247.4","18298.9","20925","23339.2","27770.8","543.4","1186.3","2247.4","3339.1","4944.7","6544.6","9468.4","12745.5","16581.4","20862.9","25020","29194.8","509.7","1189","2174.6","5171.4","7001.5","9175.2","11728.6","14681.8","17227.4","21365","25577.3","29376.2","729.3","1906.8","4922.2","7878.4","8980.3","14710.8","19209.5","22827.6","27739.3","34586.7","44864.3","75314.1","1602.6","4988.3","9105.8","13411.9","17409.4","24486.7","29177.7","34646.5","44179.9","49358.8","58985.7","78927.6","1972.2","4397.5","8069.9","11600.3","16028.4"
"Республика Тыва","24.6","44.9","177.1","227.1","433.7","763","1237.1","1866.9","2681","3197.6","3305.1","4922.8","38.3","114.1","247.7","483.6","993.3","1636.6","2322.9","3232.2","4421.9","5251.9","5856.5","6549.6","254.9","347.3","748.2","1135.4","1501.4","1966.7","2565.6","3179.1","4049.5","4621.1","5205.8","6391.9","434","628.9","1257.8","1861.8","2411.6","3399.5","4175.6","5168.5","6719.9","8010","9262.5","11062.2","369.6","464.7","774.9","1101.1","1749.5","2371.5","3622.2","4179","6634.9","8188.6","9159.2","12104.3","124.7","558.8","738.6","1183.1","1720.7","2478.5","3539.3","4302.1","5658.9","6712.9","7784.3","8976.6","134.9","647.3","782.6","1254","1964.4","2705.9","3654.9","4422.5","5362.3","6213.6","7319.2","9541.8","363.5","653.2","884.9","1330.1","2042","2964.1","4546.6","5829.2","7175.7","8277.9","10381","15148.8","317.4","1009.5","1970.4","2795","3401.2"
"Республика Хакасия","727.9","1332","2338.1","3431.7","4448.8","5258.1","5919.4","6544","7235.5","7966.5","9082.6","15056.5","1558.7","2132.1","2710.2","3885.6","5134.3","5996.2","7389.9","8766","9835.8","10674.2","12200.3","14544.8","667.4","1377.2","2026.9","2836","3747.7","5267.4","6640.5","8284.2","9887.2","11668.3","12707.6","15348","1274.6","2487.5","4153.7","5673.4","7160.6","8609.1","9860.8","11259.6","13441.9","14841.9","16301.7","17967.7","1480.9","2517.8","3544.6","4611.2","5805.9","7865.7","9797.8","11973.7","14119.6","16060.2","18025.4","19812.1","1012.6","2136.2","3287.4","4524.8","5941.2","8470.5","10303","12563.8","14867.5","17077.8","18865.9","21377.8","1633","3178.8","5090.8","7774.8","10646.6","13190.3","15623.1","18067.5","20436.3","22437.7","24430.9","26569.3","1900.7","3462.4","5878","8220.8","10792.6","12810.7","15491.7","18070.6","21624.3","24740.7","27799.3","31644.3","2288.2","4493","7210.7","9989.1","12216.3"
"Алтайский край","1019.7","2064.2","4024.8","5313.8","8247.3","11689.7","15072","18455.9","22782.1","25388.1","27603.8","45834","2001.3","4286","7118","9013.2","12686.1","18109.1","24537.3","32153.6","39463.9","44563.3","49349.6","56493.5","1179.4","3271.6","5529.2","8368.9","11797.4","17999.9","24423","31692.3","38659.4","43993.6","49062.7","54195.6","2050.8","4630.2","7775.6","10458.1","14362.2","19808.7","27422","35232.2","40834.4","45378.9","50296.1","58395.2","2701.9","5405","8678.1","12366.2","17902.2","24622.3","32941.3","40341.7","47303.2","54672.2","59635.8","67043","2240.4","5631.6","8581.4","12635.2","19036.4","27785.4","36514.8","46518.3","56267.9","66449.5","72336.3","79113","2803.5","6110.4","9693.4","13331.2","20441.4","28140.5","39137.4","47890.9","59608.2","68031.8","74973.6","81457.7","2731.5","6396.4","11652.1","15723.1","23394","32844","43961","53796.5","63403.7","72099.8","78834.7","88976.2","4539.2","8818.3","13150.6","19740","28908.8"
"Забайкальский край","440.4","1308.7","2615.1","4222.1","5824.4","7932","9772.8","12704.1","15327.6","18017.1","21165.8","28749.9","1229","2700.7","4516.4","6612","8711.1","11059.8","14536.9","18225.6","21076.5","23820","27036.2","30516.9","1030.5","2472.9","3948.9","5863.5","8257.4","10624.6","13333.9","17553.2","21594.8","25009.8","27470.1","29595","1073.5","2171.8","3303.3","4765.4","6783.4","9287.9","11951.3","14793.6","18321.6","22649.7","26955.9","31565.4","1463.1","2621.4","5680.3","8587.5","11106.1","13218.8","16525.1","20270.1","25390.7","31215.3","37009.2","44526.9","1570.8","3942.8","6153.8","10027.5","13243.4","18146.1","22318.6","27094.2","31606.9","35417.9","38887.6","47596.4","1441.3","4006.9","6984.1","9880.5","13927","21852","26511.3","32421.6","37452.3","44400.7","52498.4","63810.2","3929.8","7340.2","13663.6","19966.3","23931.9","31688.5","36283.4","43572.2","51015.3","58401.5","67686","82611.1","3333.2","7114.7","12880.6","20193.5","25439.7"
"Красноярский край","7420.1","17256.1","31926.5","44266.7","57438.8","75490.2","93142.7","111102.4","126991.1","148264.6","170379.1","201674.6","11699","22186.4","35078.7","47043.9","62254.7","76617.9","92100.1","108186.8","125761.9","141845.2","157948.8","177180.9","9123.3","19214.1","31284.6","43134.4","57895.6","72363.9","85924.4","100632.2","120046.6","135553.5","149016.5","165170.9","9667.9","19407.8","30427.5","39888.9","50186","62648.5","79061.2","94643.7","108906.6","124563.7","137990.8","157227.2","9485.4","18484.4","27568.3","40452.1","54067","69352","83524.2","98284.3","114730.1","132788.2","149132.8","176762.5","8646.9","18932.4","32883.2","48855.4","65134.1","84598.7","104704.3","127410.9","149851.4","172884","195789.7","226482.9","14623.4","31404.2","55505.4","81731.2","110404.5","142232.7","173891.9","210661.6","243152.5","276363.7","308760.7","352243.3","22471.2","45130.3","73518.7","103216.4","133284.1","166116.9","202080.1","240177.5","276743","308977.6","352393.9","405898.3","26200.1","54415.7","91989.7","134749.3","173939.7"
"Иркутская область","1034.1","5383.5","11436.5","18607.1","23097.7","28671.4","34947.9","44559.1","51985.6","59683","69720.6","131836","7519","13620","18055.3","25921.4","32921.5","41153.3","59488.6","70186.4","96494.3","109405.4","117679.4","130347.8","4992.5","10568.2","15893.5","22468.5","30481.8","41659.7","52658.8","64883.1","79176.3","89167.3","100712.4","113826.4","3870.8","9681.3","16120.4","24946.5","40249.6","67801","77805.6","100375.2","114346.2","129377.9","143283.2","158311.4","4736.9","8860.2","13909.6","23204.6","34595.7","47186.4","65821.5","87243.7","104029.7","117881.8","132138","164413.5","13510","23028.1","39398.7","62058","79778.6","102000.1","119230.5","137532.7","165567.4","191504.1","223946.3","280899","18974.6","31168.5","53060.9","91269.2","112981.1","146658","169108.6","206223.3","235479","282027.4","332455.4","398189.2","17646.8","32543.4","48743.3","65500.6","80638.3","104666.1","128289.2","152015.8","186215.9","216336.7","249137.3","285032.1","11520.7","27756.9","44097.1","65210.5","86105.9"
"Кемеровская область","4682.9","9494.3","15419.2","23041.7","30927.6","40403","50444","61185.9","72162.9","81898.3","90097.4","95732.5","6018.9","12392.7","21200","30678.9","40700.3","51586.2","61602.6","73937.3","86000.2","96572.6","106495.6","117662.3","8236.7","17161.1","26763.4","35503.6","44325.4","54547.1","66617.1","79381.7","91871.4","106204.3","117888.1","130050.6","9198.7","17831.8","28606.1","40499.6","52669.7","68058.7","83461.8","96668.2","112064.4","127581.2","139197.7","156019.2","8418.3","17970.3","27281.5","37164.3","47078.5","61508","72498.3","84149.5","96568.6","107061.4","118651.6","130829.3","6091.1","13243.5","23694.9","33755.1","48033.7","62705.8","77654.7","95282.8","109869.9","126057.2","142540.9","160187","10044.7","20832.1","34322","47148.7","61894.2","79261.6","95643.1","113893.1","130203.2","147868.9","163857.1","186842.9","11449.5","24940.3","38589","53683","69094.3","85850.3","105235.5","124381.8","144501.9","165726.3","184722.1","208187.3","12798.5","26884.3","41434.9","56633.2","74709.4"
"Новосибирская область","1883.5","3886.1","6668.5","8727.4","11000.2","14758.5","18647.2","22016.2","26612.1","30890.8","32855.9","114883.5","4210.4","9584.5","17414","25840.5","34812.7","47810","60842.2","75607","87816.3","97187.8","106741.6","117545.6","4847.6","10114.3","17736","24580.6","34503.6","48292.7","62318.8","78380.3","94683","110593.1","120677","132879.4","6285.3","13010.7","21754.7","28374.4","38990.4","51614.3","67136.3","83915.4","98229","112783.9","123621.4","137383.1","7354.8","14891.2","23555.9","30859.3","41920.8","56999.1","72748","87851.4","105557.9","119667.8","133814.2","149076.9","7026","15545","24646.4","33989.8","45866.4","63106.6","79998.8","99309.1","118572.2","137113.6","152380.3","170450","9995.7","23085.3","36113.7","48513.8","62807.9","81152.6","101533.9","123044.2","146165.1","170140.7","189856.5","219139.8","11260","26830.6","40102.7","51354.7","71457.2","99529.1","127652.4","157199","185029.9","212216.4","237485.8","269899.9","24245.7","50176.1","76396.9","97805","124340.7"
"Омская область","1182.5","3405.2","6053.4","8720.1","13750.7","18326.3","23521.3","30340.3","36606.8","42660.1","48605.2","62668.4","1659.1","5006.2","8074.7","12312.9","16356.5","21441.9","26431.7","32763.8","39439.9","46681.1","55118.6","64752","1610","3982.8","8341.7","12476.6","17691.6","24414.8","31599.9","39271.6","46756.1","56161","64405.6","74079.1","2227.9","8760.2","14369","19812.4","25540.3","35223","44956.8","55187.2","67187","78363.5","87609.3","99500.4","4209.1","9216.4","17044.4","22628","30282.6","41904.8","51094.6","60019.7","70928.8","79556.1","89353","98666.3","4710.5","9565.9","18528.1","25861.8","33850.8","44440.6","55081.4","63723.9","78512.4","88960.3","98206.1","111892.8","5626.3","11887.1","22441.4","32636.2","40540.9","50837.6","66199","81874.1","94012.8","106242","124395.8","138706.6","4119.4","11638","19422.2","29446","39925.3","51473.7","65808.8","77928.3","92287.5","101929.4","112189.2","127003.8","6988.3","15607.1","22614.6","31196.5","38986.1"
"Томская область","2004.4","5122.2","7915.6","11458.7","14847.3","18221.4","21329.4","25061.8","29218.2","32158.6","35360.8","57425.8","2644.7","6261.9","11185.7","15583.7","19188.1","23139.3","27194.1","31475.7","35921.7","40592.2","44458","50249.4","2429.3","5858.2","9828.7","13024.3","15865.9","19162.5","22785.1","27361.9","31588","35721.2","39144.7","45026.1","2427.9","5348.1","9675.9","13247","16993.3","21339.5","26564.6","31611.3","37027.8","42247.9","47802.9","54900.2","2598.3","5677.3","10410.5","14492.6","17860.3","21947","28039.2","34936.7","40705.5","45539.4","51624.5","58205.9","2088.4","5427.4","8873.7","13525.4","17191.7","22785","27627.6","32915.8","39356.5","46316.6","53108.6","68847.4","2633.6","6387.6","10959.6","16151.5","20957.4","25312.9","32038.3","38795.2","46374.7","52017.2","60651.1","69923.7","3987.9","8341.2","13256.5","18732.3","23048.5","28610","35597.6","42253.4","49262.8","58038.4","64958.2","76260.1","4864","10524.4","17866.5","24266.7","30937.9"
"Дальневосточный федеральный округ","14111.8","28367.9","49769.2","74723.7","98501.9","129570.3","166763.9","206369","249892.4","293530.9","336332.5","428416.8","20630.2","43681.8","77904.5","114965.8","150678.2","201535.9","238463.1","284720","335684.3","383187.5","432391.6","484641.1","32560.6","61159.5","94552.1","137543","173814.3","224818.4","270600.9","323198.9","369398.7","417971.1","518422.6","601734.1","39952.5","75495.9","127559.9","196239.9","253237.1","323862","408199.7","484147.6","561514.4","647481","724628.6","831580","36474.3","71696.9","119736.6","172505.9","232710.6","298576.1","359901.8","431425.2","499757.8","591659.8","685051.4","831736.1","38324.3","80775.9","149403.1","223012.1","288717.8","366120.4","443560","529368.2","606722.4","689225.6","783996.8","895177.4","38703.7","84707","167132.6","279548.1","349515.6","443327.5","528426.6","614110.3","716269.1","823213.4","951047","1141350","56912.6","118255.1","207404.4","317483.8","438575.9","575004.6","678999.8","800398.2","963598.3","1092407.3","1242377.5","1442211.7","58457.3","130789.2","238394","345214.7","468483.1"
"Республика Саха (Якутия)","3686.6","6274.6","13413.2","19819","26124.6","35039.7","45703.2","56897","69149","81832","92796.3","115985.6","5620.6","16097.9","29618.4","41815.9","54801.6","73950","84456","96081.7","109795.5","121508.2","135282.3","151127.4","12303.4","21850.7","30849.6","49040.8","60142.8","76423.8","90710.1","104225.7","112232.6","123185.2","138554","165442.3","16015.1","24549.7","37325.5","59222.3","68370.1","81091.5","109625.1","125321.9","142366.1","161015.7","170789.6","197693.6","11972.6","20300.7","29769.1","38578.1","45344.5","52560.7","60886.9","68874.8","78134","88070.9","96662.9","114877.7","6392.6","11131.3","20027.1","30109.7","37415.7","48220.7","58576.4","70129.1","88681.8","102741.4","116086.4","138603.3","6434.6","14249.3","27601.7","43736.4","56114","74092","91439.4","111332.1","130329.9","149094.1","181289","209654.7","14956.5","31276.1","50267.5","80251.1","108386","129832.5","159543.8","185809.9","223126","255938.6","285784","318593.1","12588.8","27998.3","57438.9","76485.7","108673.6"
"Камчатский край","634.8","1309.3","2163.4","3290.2","4648.2","6787.1","9425.6","11849.3","14410.5","16686.6","18877.8","22988.8","979.7","2056.7","2756.8","4154.5","5465.7","7060.4","9284.4","12274.2","14489.4","16760","19448.4","23113.7","605.1","1879.7","3438.8","4549.9","5601.5","8905.7","11228.9","12895.4","15026.9","17049.1","19561.3","23437.4","500.6","1471.2","1940.6","3143","4065.1","6640.6","9852.4","11211.7","12696.5","14694.8","17545.8","23868.2","1582.3","2406.9","2855.9","4094.8","4842.3","6105.7","7824.9","10509.3","12607.5","15439.4","18510.5","24033.1","838.8","1432.1","1810.1","2844.8","4049.7","5937.4","9108.2","11616.9","13682.1","15880.8","24621.2","32727.4","2844.6","3758.8","10351.2","14432.4","17448","21482.3","25326.4","27093","30441.2","35095.6","39897.2","42101.7","1492.5","3131.7","4963.3","7117.8","9008.9","11014.6","13347.2","18365.3","25595.8","29035.2","32556.9","38990.8","1111.7","2535.9","5090.2","7945.3","10521.4"
"Приморский край","813","2319.5","4129","7181","9578.9","12704.8","17992.1","26077.6","33068.5","40344.7","51060.5","66936.6","2832.2","5975.4","11371.9","17427.1","23374.4","31498.3","37326.6","45126.3","54793.1","61003.4","66859.2","72270.2","3509.6","6670.1","11737.8","16818.2","22099.1","29972.9","35828","43227.8","51193.8","57424.9","63958.4","71887.3","3891.2","9005.4","15133.4","20727.3","29583.2","38565.2","49251.1","56856.1","65110.1","78359.5","89062.1","96895","5131.6","12864.3","20436.5","29951.5","38397.6","48573.3","60138.7","72321.4","85086.4","97622.8","106572.9","116789.7","5140.4","12851","23168.9","32707","44373","54533.9","64343.9","74437.2","84203.5","96449","109341.5","123638.5","5790.8","13353.1","23286.7","36327.5","46597","63558","78243.4","88612.8","102365","115262.7","134418.2","154120.9","6929.7","16045.3","28066.9","39726.3","50839","66883.8","78745.9","92408.3","109516.2","126491.8","146360.2","174882.3","8486.7","18871.6","32277.2","47163.6","64662"
"Хабаровский край","2554.2","4388.5","6990.8","10122.1","13716.4","18634.4","23870.5","26435.4","31925.8","37198.8","42743.3","59775.1","3299.8","6073.3","10459.7","14323.5","17612.3","22456.4","27023.3","32464.7","38833","45657.5","51868.8","58097.5","3464.9","6628.7","11230.5","15031.5","18352.1","23131","29369.2","36840.5","45163.2","52854.3","60874.5","70824.3","3546.5","7258.4","11963.9","19495.4","25499.7","33883.2","44063.5","52134","61471.8","70660.7","78402.9","85794.6","4945.5","10990.4","19131.1","27870.1","35748.5","45681","55759.7","64023.1","73686.4","83412.3","91472.4","101782.8","4766.4","11201.5","21488.7","32071","41050.6","50264.4","61274","70389.3","78786.4","91543.8","108009.6","122096.3","7808.7","12996.2","21458.4","27931.3","41518.2","50476.6","60885.7","69427.6","80796.1","100920.6","115719.3","134198.5","10325.6","17922.9","29451.2","44514.2","58626.8","74846.7","89084.6","105068","124035.2","143350.8","160519.4","182641.5","9024.3","20372","35530","57949.9","78705.2"
