"region","2016, январь","2016, февраль","2016, март","2016, апрель","2016, май","2016, июнь","2016, июль","2016, август","2016, сентябрь","2016, октябрь","2016, ноябрь","2016, декабрь","2017, январь","2017, февраль","2017, март","2017, апрель","2017, май","2017, июнь","2017, июль","2017, август","2017, сентябрь","2017, октябрь","2017, ноябрь","2017, декабрь","2018, январь","2018, февраль","2018, март","2018, апрель","2018, май","2018, июнь","2018, июль","2018, август","2018, сентябрь","2018, октябрь","2018, ноябрь","2018, декабрь","2019, январь","2019, февраль","2019, март","2019, апрель","2019, май","2019, июнь","2019, июль","2019, август","2019, сентябрь","2019, октябрь","2019, ноябрь","2019, декабрь","2020, январь","2020, февраль","2020, март","2020, апрель","2020, май","2020, июнь","2020, июль","2020, август","2020, сентябрь","2020, октябрь","2020, ноябрь","2020, декабрь","2021, январь","2021, февраль","2021, март","2021, апрель","2021, май","2021, июнь","2021, июль","2021, август","2021, сентябрь","2021, октябрь","2021, ноябрь","2021, декабрь","2022, январь","2022, февраль","2022, март","2022, апрель","2022, май","2022, июнь","2022, июль","2022, август","2022, сентябрь","2022, октябрь","2022, ноябрь","2022, декабрь","2023, январь","2023, февраль","2023, март","2023, апрель","2023, май","2023, июнь","2023, июль","2023, август","2023, сентябрь","2023, октябрь","2023, ноябрь","2023, декабрь","2024, январь","2024, февраль","2024, март","2024, апрель","2024, май"
"Забайкальский край","11401.2","23026.2","35726.7","48157.1","60407.5","72932.4","85694.8","98973.4","111979.4","125161.6","137708.8","153746.8","11772.1","23591","36530.6","49416.9","62103.5","74964.6","88078.9","101633.2","114906.2","128313.6","141714","158173.1","12078","24328.4","37625.1","50858.1","64052.5","77428","91010.7","105219.5","119059.8","133169.5","147487.9","164946.5","12844.6","26027.3","40292.7","54410.9","68499.7","82632.4","97020.6","111868.9","126336.8","140990.8","155659.2","173507.3","13491.1","27262.8","42222.4","54720.1","66808.7","80452.3","94925.5","110301.1","125230.4","140307.6","155495.1","174063.6","14031.4","28647.5","44611","60313","76295.9","92509.3","109031.5","126438.4","143494.1","160880.7","177468.7","197766.6","16212.4","33053","52557.5","70213.5","87922.2","106090.8","125108.1","145463.4","164908.7","184927.9","204645","228304.7","17755.4","36103.8","56058.4","75141","94083.3","113357.3","133406.9","154486.3","175233.3","196762.6","218119.9","244238.7","19825.3","40896.7","63389.5","85424.4","107436.8"
"Красноярский край","37775.8","75465.2","115751.9","155993.5","196003.7","237253.3","279506","322697.5","364342.9","407304.7","450047.3","502075.8","38718.7","76578.2","118449.5","159781.4","201255.6","243742.2","286824.9","330574.5","372636.6","415262.7","458053.1","511024.3","39079.8","78116.5","121600.6","164868.9","208389.8","252662.7","297975","344079.2","388803.8","434211.4","480669.5","537966.9","42139.7","84056.2","131949.9","178977.4","226377.8","274621.3","323163.6","372796.5","420335.3","468679.2","518288.4","578805.8","44490.3","89066.8","138248.3","175393.8","214278.4","257599.7","303892","352867.6","401748.7","451456.9","500781.7","563311.6","45244.9","90257.6","140784.8","190860","241628.2","293604.4","347003.7","402613.1","457261.1","512834.2","566339.7","636026.7","51634.5","103271.8","167266.8","221768.9","277188.1","332214","389442.4","448062.9","504193.7","562200.3","620470","693852.3","54351.1","108809.4","170955.8","231718.7","293856","357205.8","424772.6","493957.4","561327.3","631017.7","699262.3","782740.6","66053","133492.6","208602.9","281449","355819.1"
"Иркутская область","23579.5","47312.5","72343.3","96747.8","121212.3","146043.2","171722.6","198127.2","223237.8","248645.2","274712.6","305112.1","25517.3","50937.8","77883.3","104195.3","130512.9","156485.9","183043","210012.6","236165.6","263126.4","290789.8","321971.7","26190","52948.2","81382.3","109938.3","138489.7","166810.9","195383.9","224424.8","253181.3","282447.8","313152.3","348024.9","29647.9","59409.8","91068.1","122500.2","154193.7","186281.2","218232.6","250415.2","281911.7","314327.2","347243.8","384461.1","31815.9","63883.2","97695.1","123120.6","151278","183148.8","216584.3","250401.5","283903.4","318352.2","352328.6","392925","33527.2","67952.5","104893.9","141213.7","178898.3","216751.4","256772.3","298582.5","339885.3","381643.9","423236.5","473295.1","40467.7","83125.8","131036","174520.9","217864.6","261077.1","304817.4","347603.7","389174.4","431908.5","474655.2","524275.9","46043","93208.9","143903.8","191947.3","241246.5","291277.8","342097.1","394166","446527.3","501582.6","556152","616782.1","56040.4","113055.7","173741.7","235775.9","299225.7"
"Кемеровская область","25545.5","51761.1","78778.9","105490.1","132629.7","160325","189431.2","218926","247431.5","276912.8","305595.4","339146.6","26086.8","52498.5","81306.6","110033.5","139861.8","169420.6","199551.9","229940.8","259572.1","289513.5","319182.1","355028.2","26943.4","53649.6","83721.1","113665.3","144476.7","176360.8","208905.8","241296.4","273182.5","305269.5","337552.7","376622","29862.1","59705.8","93027","124563.8","157985.5","192171.3","226930.4","262011.1","295467.1","329022.1","362683.7","402503.5","30892.3","62385.9","96982.9","127998.5","160222.7","194340.2","229362.1","263888","296697.1","330280.8","364112.3","404872.5","33101.6","66499.5","102629.1","140147.6","177921.5","215700.6","253584.5","292854.8","331732.1","372874.4","412773.8","460981.7","40561.3","81008.2","127947.1","168384.4","210609.7","251949.9","295308.3","339723.1","381797.8","425994.9","470052.1","521867.5","43468.7","86032.5","133318.9","179844.1","228197.8","277282.7","328152.2","380536.7","431568.9","484144.6","535630.6","596620.9","50740.7","101847.7","157854.5","212819.4","269069.3"
"Новосибирская область","35353.6","70745","106967.3","141585.2","176004","211088.1","247939.3","286793.8","324537.4","364246","402894.2","449992.5","36021.4","71165.7","109859.1","146440.5","184436.1","223251.3","263525.5","303671.4","343274.6","383405.1","423522.7","473396.5","38253.6","75716.9","117026","156230.9","196346.8","237748.5","280057.6","322945.9","364530.6","406693.6","449069","501403.3","43010.3","84353.8","127721.1","169472.4","212828.2","256534.3","301315.3","347274.2","391651.4","436024.3","480684.3","535148.3","44421.4","88890","137111.7","177722.2","219777.1","262784.1","308768.9","355629.3","401647.4","447552.8","493644","550103.8","47169.9","95910.7","148891","203520.4","259282.5","314681.1","369869.4","427036.6","485056.4","542944.6","601420.5","671856.5","61320.3","122368.1","194349","259153.6","324866.5","388825.6","452587.7","517389","580047.9","643633.3","707628.3","782567","64130","129283.3","202070.8","274417.7","348760","423062.9","498928.2","576915.7","653247","730355.6","807371.8","897600.8","79266.5","159861.6","246112.9","334184.4","424349.3"
"Омская область","21754.7","43713.8","66492","89189.6","112774","136522","161555.5","187227.4","211853.4","237500.8","262926.9","291862.4","24863","49422.7","75207.1","100689.2","127015.4","153712.1","180430.7","207428.8","233651.9","260232","286420.5","316727.7","24973.5","49586.5","75910.9","102128.8","129322.9","157101","185481.6","214498.8","242215","270276.5","298228.7","330565.4","26671.3","53070.1","81376.5","109514.8","139079.9","168808.1","199398.7","230778.2","260766.9","291303.2","322071.9","356465","27617.9","55393.5","84676.6","108341.5","134082.9","161750.8","191605.9","223119.9","255151.3","288115.4","320011.7","355778.5","28403.3","55562","84518.6","114342.5","145532.7","176737","209976.1","245599","281509.5","319347.2","356942.2","400794.1","32236.1","64877.7","101761.3","136502.8","171005.6","204468.2","239624.8","276110.5","311525.9","348327.5","386073.9","429780.3","33891.2","67672.9","104576.8","141978","180465.6","219745.2","261184.5","303447.9","344598.6","387987.2","430572.3","480179.6","40312.6","81154.6","125026.6","168310","212132.8"
"Томская область","10706.4","21396.2","33037.1","44297","55937","67953.5","79849.7","91951.8","103773.9","115759.9","127495.2","141343.8","11318.3","22513.4","34743.7","46521.2","58472","71207.8","83534.2","96005.4","108318.5","120709.9","133061.9","148097.7","11897.8","23808.3","36567.3","49229.2","62221.7","75651.6","88997.1","102316.6","115508.1","128826.4","142225.2","158537.5","12794","25509.8","39610.2","53263.1","67348.8","81543.2","95673.9","110057.3","124192.9","138503.2","152991.4","171424.5","13897.9","28027.5","43739.4","57356.3","71616.5","86241.7","101220.7","115692.9","129618.4","143705.3","157629.4","174504.2","15069.6","30112.8","46348.7","62367.7","78949.6","95582.8","112537.3","129985.6","148354.7","167348.3","186235.1","209897.4","18221.7","36722.6","59143","77786.5","96988.5","115939.8","135035.1","154351.4","173200.7","192462.7","211517","235836.6","19409.7","38812.7","61135.9","82008","104023.1","126186.8","149033.5","172264.4","195381.2","219064.7","242348.7","270259.7","22223.4","44933.6","71612","99256.6","128163.5"
"Дальневосточный федеральный округ","90495.7","184867.1","283045.6","380363.7","479601.7","579707.5","684585.5","791667.4","897695.8","1006059.9","1114745.6","1248760.3","94472.7","192064.8","295463.1","399337.5","505597.7","613433","723065.2","834892.5","946215.9","1059490.9","1174469","1315064.6","122637.5","248732","384241.6","519804.3","658738.1","801055.2","946719.7","1096035.5","1245030.5","1397166","1554070.3","1743639.9","134504.3","271867.4","418366.8","563840.8","712814.8","865800.7","1022421.9","1182810.4","1343204.2","1507743.5","1675769.3","1878531.4","146308.6","294301.5","452162.3","580198.7","714273.4","857153.9","1016200.2","1181058.5","1346631.4","1516886.4","1689998.6","1906719.1","158156.4","318447.9","490968.5","660655.5","832538.3","1004413","1181110.6","1362465.3","1544946.7","1730978.3","1915262.2","2145033.5","175973.3","354603.5","560219.3","754548.3","950977.4","1149016.3","1352799.8","1559478","1763277.2","1969097.3","2173821.1","2422722.1","192562.2","387692.1","596070.8","802069.4","1013124.9","1226982.3","1448291.1","1676554.8","1906093.3","2140511.4","2373570.4","2658294","221000","446318.5","685170.7","921869.3","1162876.5"
"Республика Саха (Якутия)","11850.1","24587","39101.2","53193","68634.8","85257.8","102163.1","119520.5","137515.9","155815.5","175221.3","203555","12533.6","25912.4","41151.9","55907.9","71884.5","89274.5","106647.7","124778.1","143505","162551","182974.2","212662.7","13709.9","28557.6","45635.4","61670.3","78833.3","97470.2","116514","136375.9","156767","176933","198252.4","228740.2","14907.9","30927.5","49160.3","66420.8","84408.6","104457.2","125185.1","146536.4","168502.4","190681.5","213808","246913.7","16277.1","33647.4","53867.4","67629.2","81028","95363.9","116533.8","138519.1","161506.6","185006.7","209383.4","244908.9","18454.7","37677.6","59323.4","80777","101824.5","122779.9","144989.5","168453.8","192721.5","217615.9","242653.8","280354.7","20181","41056.2","65643.7","89182.7","112982.3","137420.8","162791.2","189406.9","216684.3","244704","273646.3","316353.8","23033.1","47404.6","74640.1","100609.7","126600.5","154227.4","182342","212486.4","242828","274275.9","306957","353740.1","26755.7","54395.2","84986.6","114780.8","143924.5"
"Камчатский край","4205.7","8242.7","12422.9","16515.5","20636.2","24751.2","28979.4","33260.7","37562.4","42011.9","46363.5","52037.7","4260.3","8480.6","13005.1","17307.6","21603.9","25889.7","30201.4","34597.1","39005.2","43469.1","47959.7","53971","4469.3","8939.8","13594.7","18030.8","22549.3","27072.2","31659.5","36380.1","41141.9","46019.9","50885.5","57195.1","4849.4","9721.9","14759.9","19654.3","24616.3","29502.4","34463.9","39631.5","44715.9","49952.8","55213","61972.9","5168.2","10331.6","15676.1","20083.3","24767.5","29659.5","34710.2","40036.4","45296","50704.3","56157.7","63202.9","5673.9","11347.1","17416.3","23371.8","29307.9","35094.3","41093.1","47396.1","53764.4","60202.6","66543.1","74835.7","6512.5","12954.8","20358.1","27262.8","34251.3","41163.4","48369.3","55773.6","62931","70297.2","77489.4","86784.1","7554.3","15008.9","23036.9","30725.6","38555.1","46428.7","54704","63472.7","72184.6","81052.5","89870.9","101193.4","8443.6","17062.2","26279.8","35126.8","44084.6"
"Приморский край","25978.6","54188.8","81854.5","109608.5","137661.1","165669.6","195732.2","227045","257949.6","289018","319959.2","353985.1","26276.1","54708.6","84836.1","115521.2","146980","178526.5","210831.1","243430.5","275709.1","308133.7","340630.2","375032.5","26089.9","54054.5","84826.9","117053.7","150183.6","184210.6","218832.8","253818.8","289375.5","326822","365866.8","406297.1","30177.7","61574.8","94784.8","128824.6","164560.9","201423.1","239375.3","278405.7","317926.4","359055.5","401561.3","447420.4","33504.5","67055.5","102675.8","130465.3","159269.1","190595.6","225794.9","263012.8","301810","342843.3","385105","434689.3","37589.3","76052","117415.2","158566.5","199174.5","240179.5","282367.2","325515.5","368677","412841.5","457348.5","509007.7","41495.3","84195.1","135369.1","185432","235636.8","286125.6","337248.6","388736.4","438271.2","487097.6","534393.1","587608.8","46010.7","92838.1","142621.9","193981","246967.1","300523.2","356503.1","413594.1","471176.3","528171.9","584587.9","646505.5","52302.3","104671.6","160087.6","216405","275623.5"
"Хабаровский край","20857.9","42261.3","65291.9","87974.9","111100.1","134006.2","158360.4","182995.3","207136.6","232755.4","257669.8","291098.4","22632","45645.1","69797.1","93861.5","118279.3","142688","168044.3","193835.9","219384.8","245802.2","272187.9","307592.8","23482.5","47194.3","72478.7","97606.4","123195.2","148865.6","175379.1","202564.1","229493.8","257233.1","285519.3","324055.1","24800.5","49965.7","76830.1","103711","130999","158480.7","186681","215643.9","244645.8","274307","304572","345885.7","26715.1","53893.9","82812.3","107943.2","134603.3","162982.8","193528.2","224787.8","256399.5","287837.6","319609.7","363655.6","29558.1","59157.4","90421.8","121448.9","153621.8","184899.4","216185.7","248810.2","281428.7","315107.2","347626","391443.8","33463.8","67179.9","105786.8","141376.4","176998.2","211763","247100.3","281530.6","314963.4","349782.8","384465.7","429470.3","34387","68996.3","105345.2","142006.8","179842.2","217541.3","256072.6","295209.8","334211.4","374246.3","414155.9","466943.9","41282.5","83179.8","127515.1","171368.3","215849"
"Амурская область","12015.6","24469.9","37610.8","50420.9","62854","75281.9","88108.7","101388.1","113899.2","126564.7","139197.1","153931.1","12475","24859.8","37797.4","51209.5","64648.9","78176.5","91621.1","105452.6","118595.5","132047","145742.1","161648","12710.9","25596.3","39105.9","52830.2","66744.9","80868.5","95089.5","109800.6","124222.1","138941.2","153906.4","170850.7","13938.9","28032.6","42791.3","57375.8","72287.5","87512.5","102791.9","118373.2","133674.2","149201","164912.7","182953.4","15001.4","30085.2","45824","60256.9","75180.7","90594.5","106878.9","123786.5","139579.7","156333.2","173178.3","192739.8","16312","31798.1","48714.1","65349.2","82339.7","100117.9","119494.1","136976.3","156282.2","174993.4","193473.5","214996.6","17532.1","34840.1","54521.7","73164.5","92163.1","112104.7","133725.8","154870.2","177191.1","198997.9","220901.1","245630.1","20411","40493.8","61551.4","81065","101339.9","121974.8","143802.3","165936.6","189790.6","214415.1","239057.4","267573.2","22480.4","44982.8","68664.6","91738.4","115096.6"
"Магаданская область","2240","4481.4","6808.1","9267.4","11761","14240.4","16747.6","19290.5","21844.5","24433.1","26922.4","29562.5","2335.9","4673.5","7119.5","9518.2","11941.3","14411.9","16990.5","19640.7","22316.2","25099.9","27883.8","30929.8","2481.6","4926.5","7418.2","9893.7","12393.3","14939.8","17561.7","20271.2","23072.7","26027.4","29016.6","32286.4","2676.5","5390.4","8182.1","10886.9","13579.9","16299.9","19043.2","21820.7","24633.7","27571.5","30534.7","33788.9","2828.5","5696.8","8661","11110.7","13649","16256.9","18937.1","21706.6","24540.3","27501.8","30656.6","34314.1","3045.3","6087.9","9264.4","12454.9","15696.8","18985.7","22288.9","25654.3","29025.4","32494.4","35975.4","40021.5","3358.5","6757.8","10705","14448.3","18184.1","22004.4","25678","29363.1","33090","36980.7","40999.2","45850.6","3742.2","7520.6","11458.7","15305.3","19238.6","23247.9","27315.4","31562","35808.4","39930.2","44099.3","48751.3","4293.2","8628","13087.7","17371.9","21714.7"
"Сахалинская область","10993.3","21943","32817.5","43783.4","54937.3","66025.1","77535.5","88760.2","99849.4","110991.2","122402.6","134731.7","11424.9","22774.6","34145.6","45686.2","57353.1","69001.8","80701.9","92483.4","104413.3","116470.3","128492.3","141532.5","11677.7","23423.1","35525.2","47355.5","59518.6","71632.7","84124.2","96774.6","109374","121785","134390","148497.4","12386.2","24926.5","37851.1","50817.8","63831.1","76921.9","90025","103378.3","116681.4","130668.7","144836.2","160179.7","13547.6","27207.5","41381.4","52560.1","66359.6","79784.2","93277.6","106972","120841.9","134772.2","149021.7","164968.8","14201.6","28406.3","43513.5","57452","71874.8","85927.2","100086.5","114688.1","129507.2","144389.8","159441.1","176676","15452.6","30702.4","46834.2","62173.1","78124.2","94101.3","110056.8","126640.9","142934.2","159444.8","176170.9","194983.7","15509.7","30914.2","47491.3","64257.2","81360.8","98506.1","116004.1","133893","151178","168889.4","186572.5","207434.3","16997","35188.7","54140.9","72591.1","91350.8"
"Еврейская авт. область","1751.5","3473.4","5253.4","6997.9","8791.1","10597.2","12467.8","14324.3","16209.8","18117.3","20014.8","22159.4","1825","3585.8","5432.4","7212.2","9029.6","10864.2","12718.4","14656.8","16542.8","18446","20367.6","22582.5","1848.9","3712.8","5647.6","7572.2","9520.4","11483.4","13478.1","15512.4","17543.1","19607.6","21703.6","24075.7","1943.5","3942.6","6094.2","8193.9","10321.6","12493.9","14691.5","16923.6","19111.7","21359.3","23659.8","26309.7","2131.9","4294.8","6595.6","8269.7","9946.1","11961.7","14239","16554.3","18852.7","21167.8","23597","26453.9","2192.1","4371.2","6703.9","8993.9","11388.5","13757.6","16220","18731.8","21197","23758.5","26227.2","29247.4","2395.1","4743.2","7410.6","9885.9","12466.7","15114.1","17884.7","20701.5","23349.6","26147.5","28974.6","32448.7","2792.9","5586.9","8603.6","11541.2","14560","17613.2","20828.3","24105.7","27268.2","30532.1","33828.6","37876.4","3304.9","6742.3","10339.1","13987.3","17736.1"
"Чукотский авт. округ","603","1219.6","1885.3","2602.2","3226.1","3878.1","4490.8","5082.8","5728.4","6352.8","6994.9","7699.4","709.9","1424.4","2178","3113.2","3877.1","4599.9","5308.8","6017.4","6744","7471.7","8231.2","9112.8","735.8","1479.4","2284","3112.7","3928.4","4715.7","5488.9","6257.9","7030.5","7807.9","8618.5","9573.8","811.6","1638.4","2529.1","3442.3","4316.5","5183.6","6027","6862.1","7702.5","8565.5","9435.6","10486.7","856.8","1719.8","2642.7","3527.5","4412.2","5298","6183.6","7068","7953.6","8846.8","9745.1","10834.5","936.1","1891.3","2895.8","3853.6","4680.8","5436.6","6244.3","7115.1","8067.9","9033.1","10033.8","11234.8","1010.3","2089.6","3316.9","4475.1","5526.6","6554.6","7585.9","8658.3","9765.2","10903.7","12024.5","13526.8","1109.3","2250.6","3452.4","4658.3","5832.3","6939","8071.7","9232.4","10423.2","11637.6","12856.5","14458.8","1288.1","2618","3974.2","5364.3","6671.3"
